Date,Adj Close,Close,High,Low,Open,Volume
2024-09-30 09:30:00+00:00,98.41000366210938,98.41000366210938,98.70999908447266,98.41000366210938,98.63500213623047,3004664
2024-09-30 09:45:00+00:00,98.59210205078125,98.59210205078125,98.66690063476562,98.32080078125,98.40010070800781,1521755
2024-09-30 10:00:00+00:00,98.6050033569336,98.6050033569336,98.66500091552734,98.5199966430664,98.5999984741211,966749
2024-09-30 10:15:00+00:00,98.55999755859375,98.55999755859375,98.63500213623047,98.4800033569336,98.60420227050781,845062
2024-09-30 10:30:00+00:00,98.447998046875,98.447998046875,98.67500305175781,98.43499755859375,98.55999755859375,815928
2024-09-30 10:45:00+00:00,98.2750015258789,98.2750015258789,98.47000122070312,98.2750015258789,98.44000244140625,908617
2024-09-30 11:00:00+00:00,98.25810241699219,98.25810241699219,98.36000061035156,98.1500015258789,98.25599670410156,1179859
2024-09-30 11:15:00+00:00,98.18350219726562,98.18350219726562,98.29499816894531,98.18000030517578,98.25,779080
2024-09-30 11:30:00+00:00,98.06999969482422,98.06999969482422,98.2699966430664,98.05999755859375,98.20010375976562,856553
2024-09-30 11:45:00+00:00,98.18000030517578,98.18000030517578,98.19010162353516,98.04329681396484,98.05999755859375,687331
2024-09-30 12:00:00+00:00,98.25499725341797,98.25499725341797,98.28500366210938,98.16100311279297,98.18000030517578,841440
2024-09-30 12:15:00+00:00,98.34500122070312,98.34500122070312,98.34989929199219,98.24430084228516,98.25430297851562,679557
2024-09-30 12:30:00+00:00,98.33999633789062,98.33999633789062,98.41500091552734,98.32679748535156,98.34500122070312,573616
2024-09-30 12:45:00+00:00,98.38999938964844,98.38999938964844,98.46659851074219,98.30010223388672,98.3499984741211,576562
2024-09-30 13:00:00+00:00,98.40750122070312,98.40750122070312,98.41999816894531,98.31990051269531,98.38999938964844,380997
2024-09-30 13:15:00+00:00,98.42749786376953,98.42749786376953,98.44999694824219,98.37000274658203,98.40499877929688,745299
2024-09-30 13:30:00+00:00,98.38500213623047,98.38500213623047,98.44000244140625,98.37999725341797,98.43000030517578,467661
2024-09-30 13:45:00+00:00,98.31500244140625,98.31500244140625,98.44999694824219,98.29000091552734,98.38999938964844,1184437
2024-09-30 14:00:00+00:00,98.0250015258789,98.0250015258789,98.36000061035156,98.0,98.30999755859375,1810687
2024-09-30 14:15:00+00:00,97.9292984008789,97.9292984008789,98.05999755859375,97.9292984008789,98.02999877929688,1663058
2024-09-30 14:30:00+00:00,98.09500122070312,98.09500122070312,98.11000061035156,97.91000366210938,97.93000030517578,1253525
2024-09-30 14:45:00+00:00,97.97000122070312,97.97000122070312,98.0999984741211,97.93000030517578,98.08999633789062,1527756
2024-09-30 15:00:00+00:00,97.97000122070312,97.97000122070312,98.08000183105469,97.95999908447266,97.97000122070312,1405166
2024-09-30 15:15:00+00:00,97.94750213623047,97.94750213623047,98.0199966430664,97.91999816894531,97.9749984741211,1054574
2024-09-30 15:30:00+00:00,97.98999786376953,97.98999786376953,98.0,97.88390350341797,97.94000244140625,964681
2024-09-30 15:45:00+00:00,98.05999755859375,98.05999755859375,98.16999816894531,97.94499969482422,97.99500274658203,3430781
2024-10-01 09:30:00+00:00,99.10009765625,99.10009765625,99.18560028076172,98.7500991821289,98.79499816894531,4225808
2024-10-01 09:45:00+00:00,99.08110046386719,99.08110046386719,99.12999725341797,98.98999786376953,99.0999984741211,3239309
2024-10-01 10:00:00+00:00,99.1489028930664,99.1489028930664,99.33000183105469,98.70999908447266,99.08499908447266,5474120
2024-10-01 10:15:00+00:00,99.13999938964844,99.13999938964844,99.23999786376953,98.99009704589844,99.1500015258789,2115192
2024-10-01 10:30:00+00:00,98.94999694824219,98.94999694824219,99.1897964477539,98.86180114746094,99.14800262451172,2136871
2024-10-01 10:45:00+00:00,98.91999816894531,98.91999816894531,99.02999877929688,98.89600372314453,98.95999908447266,1365927
2024-10-01 11:00:00+00:00,98.88500213623047,98.88500213623047,98.94000244140625,98.81999969482422,98.93000030517578,1222917
2024-10-01 11:15:00+00:00,98.80989837646484,98.80989837646484,98.94999694824219,98.77999877929688,98.88999938964844,1169765
2024-10-01 11:30:00+00:00,98.6603012084961,98.6603012084961,98.81999969482422,98.625,98.80999755859375,1190257
